Order ID,Product ID,Customer ID,Location ID,Sales,Quantity,Discount,Profit,Shipping Cost
MX-2013-169691,OFF-PA-10000863,HW-14935,1602,30.6,3,0.0,0.0,1.73
MX-2014-152793,OFF-AR-10003281,JL-15175,199,29.4,3,0.0,11.46,1.73
ES-2014-1679056,TEC-AC-10003463,KA-16525,130,55.14,1,0.0,15.99,1.73
ES-2012-1874747,OFF-EN-10003962,LE-16810,136,19.8,2,0.0,7.92,1.73
ES-2011-2333773,OFF-BI-10000115,GT-14635,319,24.48,4,0.0,0.96,1.73
ES-2014-1119560,OFF-AR-10000505,RR-19525,1509,73.26,6,0.0,0.0,1.73
ES-2013-5312636,OFF-BI-10000289,FA-14230,330,11.55,1,0.0,2.76,1.73
IT-2014-2328162,OFF-LA-10000519,CJ-12010,2773,28.875,7,0.5,-17.955,1.73
IN-2013-60812,OFF-LA-10001803,RO-19780,70,16.632,2,0.1,0.552,1.73
ID-2014-51873,OFF-EN-10004938,HL-15040,267,27.27,3,0.5,-4.41,1.73
IN-2013-69387,OFF-LA-10000615,AW-10930,3,28.755,3,0.1,4.455,1.73
IN-2011-54533,OFF-PA-10000924,NC-18415,1727,25.2,1,0.0,1.5,1.73
IN-2012-77045,OFF-EN-10004422,FC-14245,6,56.7,3,0.1,11.97,1.73
IN-2012-44943,OFF-BI-10000854,BE-11410,984,13.32,1,0.0,1.98,1.73
IN-2012-82372,FUR-FU-10001393,CM-12445,207,23.91,1,0.0,1.89,1.73
IN-2011-85718,OFF-EN-10003733,TB-21175,1764,99.66,2,0.0,44.82,1.73
CA-2013-161816,OFF-LA-10004345,NB-18655,818,15.712,4,0.2,5.6956,1.73
CA-2014-108560,OFF-BI-10001107,JC-15385,1890,23.168,2,0.2,7.8192,1.73
CA-2012-100573,OFF-EN-10000461,AM-10705,29,17.48,2,0.0,8.2156,1.73
CA-2014-165757,OFF-BI-10003982,PL-18925,78,31.155,5,0.7,-23.8855,1.73
CA-2013-161473,OFF-BI-10003305,TB-21175,1,14.352,3,0.2,4.6644,1.73
US-2014-165953,OFF-AR-10000588,EP-13915,458,47.61600000000001,3,0.2,3.5712,1.73
CA-2013-146157,OFF-ST-10001590,RD-19720,22,21.568,2,0.2,1.6176,1.73
CA-2011-109890,TEC-PH-10004100,PG-18820,306,35.98,2,0.0,10.0744,1.73
CA-2011-141110,OFF-PA-10002586,LS-17200,35,14.94,3,0.0,7.0218,1.73
US-2013-144057,OFF-PA-10004327,CV-12805,980,76.64,2,0.2,26.824,1.73
CA-2014-152968,TEC-AC-10000521,BM-11785,110,23.08,2,0.0,6.923999999999999,1.73
CA-2013-126732,OFF-AR-10004752,LR-16915,29,18.69,7,0.0,5.2332,1.73
CA-2011-128524,OFF-AP-10002892,MZ-17515,52,22.98,1,0.0,6.894,1.73
CA-2014-140536,OFF-AR-10001545,TA-21385,1,7.04,4,0.0,2.0416,1.73
RO-2012-4620,OFF-SME-10001278,TH-11235,2964,11.43,1,0.0,2.73,1.73
SA-2012-2100,OFF-BOS-10001711,SH-9975,523,97.74,2,0.0,28.32,1.73
IR-2013-420,OFF-WIL-10000390,MS-7980,1841,29.04,2,0.0,1.14,1.73
US-2011-129721,OFF-PA-10003832,CC-12550,1102,19.608,2,0.4,-7.192,1.73
MX-2012-118997,OFF-AR-10002499,LS-16945,798,33.516,3,0.4,3.336,1.73
US-2012-164014,OFF-BI-10000124,HD-14785,513,20.448,4,0.4,1.648,1.73
MX-2012-102428,OFF-SU-10004481,DB-12910,31,95.552,4,0.2,-3.648,1.73
MX-2013-153682,OFF-FA-10004942,TG-21310,1102,15.912,2,0.4,2.632,1.72
MX-2012-111430,OFF-AP-10004113,HA-14905,2227,41.28,2,0.4,6.16,1.72
US-2013-103450,OFF-FA-10003058,AB-10015,727,27.18,3,0.0,1.32,1.72
MX-2014-143161,FUR-FU-10004224,LB-16735,742,67.36,2,0.0,33.0,1.72
ES-2013-1198254,FUR-FU-10002502,RO-19780,791,22.23,5,0.8,-41.22,1.72
ES-2014-5489270,FUR-FU-10004313,KH-16690,572,25.26,1,0.0,10.08,1.72
IT-2012-3009110,OFF-LA-10001375,CA-12310,843,15.75,3,0.5,-5.67,1.72
ES-2014-5821132,OFF-BI-10003708,PS-19045,108,28.38,2,0.0,5.94,1.72
ID-2014-17657,OFF-PA-10004260,FC-14245,115,28.4928,4,0.47,-5.4672,1.72
IN-2014-60476,OFF-BI-10001904,HM-14980,226,27.0,2,0.0,13.2,1.72
IN-2014-49549,OFF-AR-10002392,TS-21430,85,27.3735,3,0.45,-19.4265,1.72
IN-2013-63738,OFF-LA-10003971,TM-21490,587,14.904,2,0.4,-3.996,1.72
IN-2012-35850,TEC-AC-10001278,JM-15265,6,112.671,3,0.1,17.451,1.72
IN-2014-60175,OFF-BI-10004369,HJ-14875,781,22.05,3,0.0,7.92,1.72
ID-2011-22116,OFF-AR-10002060,XP-21865,115,11.9886,2,0.47,-6.6114,1.72
IN-2012-69044,FUR-FU-10000394,EB-13840,908,48.78,1,0.0,22.92,1.72
ID-2012-84171,OFF-AR-10003157,AF-10870,702,19.224,2,0.4,-11.556,1.72
US-2012-153500,OFF-PA-10001307,DG-13300,78,6.72,2,0.2,2.436,1.72
CA-2013-124352,OFF-LA-10003223,CD-12790,1139,29.46,6,0.0,14.4354,1.72
CA-2011-113929,OFF-AR-10003772,CK-12205,2220,35.0,4,0.0,10.5,1.72
CA-2012-168480,OFF-AR-10001044,DM-12955,3105,25.99,1,0.0,7.5371,1.72
CA-2014-101182,OFF-PA-10001800,KB-16405,974,12.96,2,0.0,6.2208,1.72
CA-2011-108189,OFF-SU-10003567,ES-14080,1581,15.36,2,0.2,-3.264,1.72
CA-2014-109757,OFF-BI-10004001,MD-17350,2166,25.56,5,0.7,-20.448,1.72
CA-2014-112956,FUR-FU-10003976,TH-21550,516,25.16,2,0.0,8.5544,1.72
CA-2013-119963,OFF-PA-10001970,SN-20710,1293,19.648,2,0.2,6.6312,1.72
CA-2013-169957,OFF-PA-10004040,SN-20710,2764,29.9,5,0.0,14.651,1.72
CA-2014-105410,TEC-PH-10000038,ND-18370,168,657.5039999999999,6,0.2,-131.5008,1.72
CA-2011-120278,OFF-ST-10004258,MS-17365,3173,36.63,3,0.0,9.8901,1.72
CA-2014-125745,FUR-FU-10001591,DV-13045,1446,19.52,2,0.2,5.367999999999999,1.72
CA-2014-167640,OFF-AR-10003158,FC-14245,168,23.88,6,0.0,8.1192,1.72
CA-2011-131947,TEC-MA-10004086,JA-15970,1705,29.925,5,0.7,-21.945,1.72
US-2013-155971,OFF-LA-10000452,RB-19795,29,22.05,7,0.0,10.584,1.72
US-2012-106873,TEC-AC-10002345,KM-16720,474,23.2,2,0.2,1.45,1.72
US-2014-128118,OFF-BI-10000216,MY-17380,1446,11.673,3,0.7,-7.782,1.72
EG-2012-8940,TEC-MEM-10003743,AH-690,184,45.21,1,0.0,13.56,1.72
EG-2014-2620,OFF-EAT-10004908,EM-3810,184,40.98,2,0.0,5.7,1.72
GH-2013-7020,OFF-GLO-10000016,DP-3165,696,93.24,2,0.0,27.0,1.72
TU-2013-7100,OFF-SAN-10001634,BO-1350,2507,20.316,1,0.6,-23.874,1.72
SG-2014-360,OFF-IBI-10001494,LB-6795,5,18.54,2,0.0,8.1,1.72
NI-2012-4860,TEC-CIS-10004967,AJ-780,819,24.525,1,0.7,-41.715,1.72
TZ-2013-4510,OFF-HAR-10001714,TS-11370,459,17.7,2,0.0,8.1,1.72
IZ-2011-180,OFF-HON-10001783,DW-3195,553,23.52,2,0.0,11.28,1.72
NI-2011-1550,OFF-GLO-10001348,JD-6015,1128,8.937000000000001,1,0.7,-20.583,1.72
RS-2013-5950,OFF-JIF-10000165,CD-1920,1607,14.76,1,0.0,2.34,1.72
MO-2014-8260,OFF-ACC-10003806,JB-5925,81,19.5,1,0.0,7.8,1.72
NI-2011-700,TEC-ENE-10000690,SN-10560,819,25.101,1,0.7,-30.969,1.72
TU-2014-4360,OFF-GLO-10003650,BO-1350,2690,16.836,1,0.6,-17.274,1.72
MX-2013-141425,OFF-PA-10003838,CP-12340,31,28.352,2,0.2,7.432,1.72
US-2014-145975,OFF-SU-10003019,EH-14185,3713,21.528,2,0.4,-1.472,1.72
MX-2014-153913,OFF-LA-10002635,DW-13585,829,15.06,3,0.0,6.9,1.72
MX-2014-116883,OFF-PA-10000994,EB-14170,455,35.52,2,0.0,14.2,1.72
US-2014-128118,OFF-SU-10002993,ME-17320,190,50.76,3,0.4,-27.12,1.71
US-2013-123148,OFF-BI-10000404,PJ-19015,3714,12.636,3,0.4,-1.524,1.71
US-2012-149818,OFF-FA-10000406,CD-11980,31,14.624,2,0.2,-2.016,1.71
MX-2014-112053,OFF-BI-10000816,RD-19930,94,20.54,1,0.0,6.98,1.71
US-2014-112368,OFF-PA-10001470,TT-21265,190,11.172,1,0.4,-0.188,1.71
ES-2012-3308849,OFF-FA-10002350,JP-15460,858,26.37,3,0.0,9.99,1.71
ES-2013-3918046,OFF-SU-10004902,BB-11545,601,32.1,2,0.0,10.56,1.71
ES-2011-2836248,OFF-AR-10001626,LS-17230,136,14.28,1,0.0,1.56,1.71
ES-2013-1568724,OFF-AR-10003031,GM-14500,2984,39.6,3,0.0,0.72,1.71
ID-2013-45650,OFF-FA-10003819,LD-16855,1504,14.787,2,0.47,-3.633,1.71
ID-2013-79579,OFF-PA-10003744,BD-11605,3705,19.1754,2,0.47,-5.4846,1.71
ID-2011-37271,OFF-FA-10000197,SD-20485,115,38.3985,5,0.47,-3.0015,1.71
IN-2011-30033,OFF-BI-10004553,KT-16465,212,44.1228,4,0.17,17.4828,1.71
IN-2014-24419,OFF-EN-10001528,TC-21475,678,13.716,1,0.1,0.606,1.71
IN-2014-12365,OFF-EN-10001975,BG-11035,293,32.88,2,0.0,4.26,1.71
ID-2013-35948,OFF-ST-10003414,AS-10135,1769,14.76,3,0.5,-10.98,1.71
IN-2014-42556,OFF-BI-10000348,KC-16675,143,22.86,3,0.0,7.47,1.71
IN-2014-80776,OFF-FA-10000459,TB-21355,8,27.72,2,0.0,4.68,1.71
CA-2012-111164,TEC-PH-10004531,SE-20110,1,21.99,1,0.0,10.5552,1.71
CA-2014-102414,OFF-PA-10002333,JA-15970,735,15.552,3,0.2,5.6376,1.71
US-2013-144211,OFF-PA-10002246,CS-12130,3379,15.48,3,0.2,5.6115,1.71
CA-2011-104738,OFF-EN-10004955,SP-20620,1652,12.984,3,0.2,4.7067,1.71
CA-2012-111703,OFF-PA-10003349,KB-16315,2312,15.552,3,0.2,5.6376,1.71
CA-2014-107909,TEC-AC-10001998,SS-20875,3715,19.99,1,0.0,6.7966,1.71
US-2013-131114,TEC-AC-10000199,RW-19630,22,19.04,4,0.2,-1.428,1.71
CA-2011-120852,OFF-AP-10001563,WB-21850,2161,19.432,2,0.8,-49.5516,1.71
CA-2013-101161,OFF-LA-10000407,BW-11110,1,24.9,5,0.0,11.454,1.71
CA-2013-158617,OFF-PA-10002245,AC-10660,1108,35.88,6,0.0,16.146,1.71
US-2014-125808,OFF-PA-10001846,EP-13915,29,11.56,2,0.0,5.6644,1.71
CG-2014-5060,OFF-WIL-10000390,KH-6510,2246,14.52,1,0.0,0.57,1.71
TU-2012-3170,OFF-BOS-10002073,RD-9900,2461,22.728,1,0.6,-25.572,1.71
MA-2011-3720,OFF-KLE-10002118,EG-3900,3601,10.26,1,0.0,2.55,1.71
EG-2013-3460,OFF-STA-10003756,MH-7620,2386,44.43,1,0.0,14.64,1.71
TU-2013-2480,TEC-LOG-10003634,MG-7890,479,19.128,1,0.6,-22.482,1.71
NI-2013-1880,TEC-MOT-10004682,MH-7455,819,21.555,1,0.7,-18.705,1.71
UP-2011-3340,OFF-IBI-10004916,MH-8025,1457,28.02,2,0.0,10.32,1.71
NI-2014-2370,OFF-BRE-10004872,SM-10905,1714,53.802,2,0.7,-118.398,1.71
MZ-2014-9560,OFF-SAN-10003644,PS-9045,3716,23.25,1,0.0,4.41,1.71
YM-2012-8660,FUR-NOV-10002911,EC-4050,1879,25.344,1,0.7,-54.93600000000001,1.71
NI-2014-4150,OFF-ROG-10000332,CR-2730,2841,14.4,2,0.7,-27.84,1.71
IZ-2011-600,OFF-CAR-10000202,DB-2910,553,98.46,2,0.0,39.36,1.71
TU-2012-6640,OFF-ENE-10002093,RB-9435,479,19.128,2,0.6,-26.352,1.71
MO-2012-4700,OFF-STA-10003803,NK-8490,969,15.96,1,0.0,5.88,1.71
TX-2014-4340,FUR-RUB-10002945,JE-5610,3298,15.543,1,0.7,-17.637,1.71
NI-2013-2540,FUR-SAU-10002540,SS-10140,819,43.88399999999999,1,0.7,-80.46600000000001,1.71
MX-2014-153556,OFF-FA-10002358,AH-10210,422,74.4,8,0.0,31.2,1.71
US-2013-154025,OFF-AR-10003685,KB-16405,513,42.12,2,0.4,-13.36,1.71
MX-2011-135251,OFF-FA-10004410,MJ-17740,2225,28.08,4,0.0,4.16,1.71
MX-2013-150819,OFF-BI-10001150,MP-17965,1064,15.66,3,0.0,5.58,1.71
MX-2013-133018,OFF-BI-10002796,PO-19180,3296,16.92,2,0.0,7.6,1.71
US-2012-105991,FUR-FU-10000936,JH-15985,513,22.056,1,0.4,-4.423999999999999,1.71
US-2011-123078,TEC-AC-10001951,EM-13810,1165,89.76,3,0.6,-49.38,1.71
MX-2012-136455,OFF-LA-10000990,RA-19285,3717,21.54,3,0.0,10.5,1.7
MX-2012-111206,OFF-PA-10001456,SC-20050,380,35.76,3,0.0,2.46,1.7
US-2012-108917,OFF-SU-10004711,CK-12205,3027,16.512,1,0.4,-10.188,1.7
MX-2012-134712,OFF-FA-10001567,MS-17365,26,18.76,2,0.0,7.84,1.7
ES-2012-3131770,OFF-LA-10002996,AH-10075,658,21.48,2,0.0,4.26,1.7
ES-2014-2434348,OFF-EN-10002736,CP-12085,2066,13.05,1,0.0,4.68,1.7
IT-2013-3257215,OFF-LA-10004050,PJ-19015,1241,32.025,5,0.5,-9.675,1.7
ES-2011-1527372,FUR-BO-10002182,DN-13690,2112,990.45,5,0.0,148.5,1.7
ES-2013-1950200,OFF-AR-10000110,TC-21145,2529,46.32,1,0.0,12.03,1.7
ID-2012-28682,OFF-PA-10000215,FO-14305,1349,24.246,2,0.1,-0.8340000000000001,1.7
CA-2014-118731,FUR-FU-10003347,LP-17080,168,42.6,3,0.0,16.614,1.7
CA-2014-159352,TEC-PH-10004700,KB-16585,478,69.93,7,0.0,32.1678,1.7
CA-2011-138023,OFF-BI-10003638,KH-16510,818,30.96,8,0.8,-52.632,1.7
CA-2013-156503,OFF-PA-10002377,NC-18415,849,39.152,1,0.2,14.682,1.7
CA-2012-165624,OFF-PA-10003893,FH-14350,71,21.4,5,0.0,9.63,1.7
CA-2013-130484,OFF-BI-10000088,SG-20470,1069,26.352,8,0.7,-18.4464,1.7
CA-2011-146283,OFF-PA-10002259,KT-16465,131,17.904,2,0.2,6.2664,1.7
CA-2013-117408,OFF-ST-10001580,TP-21130,2393,23.968,2,0.2,2.3968,1.7
US-2013-134369,OFF-PA-10002195,BC-11125,3156,12.96,2,0.0,6.3504,1.7
CA-2011-114125,OFF-ST-10001505,GH-14410,29,23.92,4,0.0,4.0664,1.7
CA-2013-102127,TEC-AC-10002018,VP-21760,1,20.97,3,0.0,9.0171,1.7
TU-2014-3680,OFF-CAR-10001577,JO-5550,479,39.816,2,0.6,-31.884,1.7
TU-2013-3840,OFF-AVE-10004251,DR-2940,2870,19.536,1,0.6,-23.454,1.7
RO-2014-4460,OFF-BIN-10000327,CA-1965,1327,27.27,1,0.0,4.62,1.7
CM-2013-7050,OFF-HON-10004698,RS-9870,221,8.64,1,0.0,1.02,1.7
UP-2014-4410,OFF-AVE-10003558,GT-4755,2884,27.84,4,0.0,6.12,1.7
EG-2013-1620,OFF-IBI-10004855,FP-4320,484,14.7,2,0.0,4.5,1.7
MX-2014-126249,OFF-LA-10004777,SC-20440,25,24.0,3,0.0,7.44,1.7
US-2013-107300,FUR-CH-10004478,MG-18205,31,44.752,1,0.2,-0.568,1.7
MX-2012-128566,OFF-FA-10004931,BG-11740,132,13.18,1,0.0,0.64,1.7
MX-2013-114258,OFF-BI-10000126,RP-19390,1356,11.32,2,0.0,2.68,1.69
MX-2013-125682,OFF-ST-10001066,SL-20155,199,22.04,2,0.0,10.32,1.69
MX-2014-145366,OFF-AR-10000150,HL-15040,248,46.4,4,0.0,1.36,1.69
MX-2014-108007,OFF-FA-10000563,AS-10090,94,23.94,3,0.0,10.26,1.69
MX-2014-100594,OFF-SU-10003719,GZ-14470,377,46.02,3,0.0,20.7,1.69
MX-2012-113201,OFF-SU-10000573,KB-16405,3132,33.42,3,0.0,3.96,1.69
MX-2012-104787,OFF-SU-10003683,MD-17350,377,20.24,2,0.0,3.2,1.69
MX-2013-117296,OFF-ST-10003172,BD-11725,352,18.66,3,0.0,7.26,1.69
ES-2014-2689172,OFF-PA-10003105,CC-12370,1873,16.71,1,0.0,3.15,1.69
ES-2012-3697227,OFF-PA-10001650,JR-16210,38,40.74,2,0.0,18.72,1.69
ES-2014-5801819,OFF-PA-10002396,SD-20485,319,53.64,3,0.0,14.4,1.69
ES-2012-5823618,OFF-AR-10000659,MG-17890,69,27.243,1,0.1,7.263,1.69
ES-2012-5805673,OFF-FA-10004880,SC-20575,69,30.024,2,0.1,12.984,1.69
IN-2012-41261,OFF-BI-10003012,TB-21055,243,54.36,12,0.0,23.04,1.69
IN-2014-69457,OFF-EN-10002425,DE-13255,1677,37.38,2,0.0,1.08,1.69
ID-2014-23201,OFF-BI-10003475,SG-20890,2,42.903,7,0.1,17.073,1.69
IN-2014-68092,FUR-FU-10004778,LE-16810,115,27.813,2,0.27,-5.727,1.69
IN-2012-24664,OFF-AR-10002340,MM-17260,92,45.684,2,0.1,4.524,1.69
IN-2011-39861,OFF-ST-10001694,TC-21475,34,31.482,2,0.1,7.662000000000001,1.69
CA-2014-105074,OFF-PA-10002666,MB-17305,2166,21.744,3,0.2,6.795,1.69
CA-2011-165974,OFF-AR-10003405,DL-12865,619,32.76,7,0.2,3.6855,1.69
CA-2014-112809,OFF-BI-10001098,RA-19915,818,21.38,5,0.8,-33.139,1.69
US-2014-146416,OFF-BI-10001787,JE-16165,2607,20.928,4,0.2,7.5864,1.69
CA-2014-168109,TEC-PH-10000702,JK-15640,52,7.992000000000001,1,0.2,2.6973,1.69
CA-2014-112725,OFF-AR-10001227,EH-14125,168,8.82,3,0.0,2.3814,1.69
CA-2012-164336,OFF-ST-10001558,MW-18220,78,38.976,3,0.2,-2.436,1.69
CA-2014-117324,OFF-LA-10003510,JP-15520,120,61.06,2,0.0,28.0876,1.69
CA-2012-145394,OFF-ST-10000344,MC-17605,22,21.488,2,0.2,1.6116,1.69
CA-2011-159625,OFF-EN-10002621,SM-20005,1860,23.472,3,0.2,8.802,1.69
CA-2012-149601,OFF-ST-10001558,TB-21625,895,16.24,1,0.0,2.436,1.69
CA-2011-111934,OFF-BI-10004364,GD-14590,1166,11.88,2,0.0,5.346,1.69
SF-2011-2790,OFF-GLO-10004430,BS-1800,183,32.28,2,0.0,14.16,1.69
IZ-2013-9930,OFF-FEL-10004117,LT-6765,553,57.39,1,0.0,3.99,1.69
TX-2011-5830,OFF-ACC-10002772,FO-4305,2365,6.047999999999999,2,0.7,-4.872,1.69
MO-2012-7090,OFF-ELD-10002240,PJ-8835,690,47.49,1,0.0,3.78,1.69
CA-2013-1710,OFF-ADV-10003125,DM-2955,1408,22.8,2,0.0,3.42,1.69
EG-2014-2860,OFF-SME-10001853,RB-9330,484,17.49,1,0.0,2.07,1.69
TU-2012-1410,OFF-TEN-10000703,PB-9150,3681,43.368,2,0.6,-42.312,1.69
EG-2011-3420,OFF-ELI-10000443,BH-1710,184,46.41,1,0.0,21.81,1.69
IR-2014-7170,OFF-STA-10003956,CS-2355,1017,20.1,2,0.0,9.84,1.69
NI-2012-9410,OFF-ROG-10001549,LS-7245,897,18.639,1,0.7,-40.401,1.69
MX-2014-101084,OFF-BI-10001613,DW-13585,734,21.5,5,0.0,9.0,1.69
MX-2013-118773,OFF-BI-10004053,PG-18820,3718,18.0,2,0.0,3.24,1.69
MX-2012-105424,FUR-FU-10001583,TP-21415,1045,22.788,3,0.4,3.768,1.69
US-2012-118556,OFF-PA-10001004,GD-14590,513,35.22,5,0.4,-2.38,1.69
MX-2014-106901,OFF-FA-10002084,LS-17200,622,17.48,2,0.0,0.0,1.68
MX-2013-115868,OFF-BI-10001430,JS-15685,513,16.128,6,0.4,1.008,1.68
US-2011-112417,OFF-EN-10000812,JF-15190,1205,19.8,5,0.4,-2.7,1.68
US-2013-151246,OFF-ST-10003729,BW-11110,3231,20.376,3,0.4,-7.824,1.68
MX-2014-123274,OFF-FA-10003929,LC-17050,2938,21.48,2,0.0,5.76,1.68
MX-2014-158008,FUR-FU-10004338,LH-17020,313,22.716,3,0.4,-2.304,1.68
IT-2012-2834141,OFF-AR-10000066,LD-17005,2169,33.3,6,0.5,-17.46,1.68
ES-2014-3701138,OFF-BI-10002570,CR-12820,645,113.04,4,0.0,23.64,1.68
ES-2014-1166113,OFF-EN-10003484,RA-19285,651,18.0,3,0.0,3.78,1.68
IT-2013-2594219,OFF-BI-10004628,CM-12385,2037,91.98,6,0.0,4.5,1.68
ES-2013-1109945,OFF-AR-10001606,JR-15670,202,20.19,1,0.0,6.66,1.68
ES-2011-5099069,OFF-LA-10002029,YC-21895,1644,21.15,3,0.0,6.75,1.68
ES-2013-1950200,OFF-AR-10001626,TC-21145,2529,28.56,2,0.0,3.12,1.68
ID-2014-68505,OFF-BI-10001645,JE-15715,497,77.67,3,0.5,-62.19,1.68
IN-2013-71193,OFF-FA-10000353,BT-11530,637,33.21,3,0.0,0.27,1.68
IN-2014-62170,OFF-FA-10001304,CP-12340,998,22.86,2,0.0,5.46,1.68
ID-2012-54043,OFF-LA-10001292,LD-16855,3719,33.9,5,0.0,16.5,1.68
IN-2014-32665,OFF-BI-10003367,SL-20155,701,13.38,2,0.5,-1.62,1.68
IN-2014-50228,FUR-FU-10002928,PW-19030,407,17.3886,1,0.27,3.3186,1.68
IN-2013-80818,OFF-BI-10002775,CM-12655,415,25.8,4,0.0,2.76,1.68
CA-2012-115938,OFF-ST-10001321,SA-20830,60,15.42,1,0.0,4.1634,1.68
CA-2012-115938,OFF-BI-10001132,SA-20830,60,43.04,8,0.0,21.0896,1.68
CA-2014-126956,OFF-FA-10002280,GT-14710,1144,35.0,7,0.0,16.8,1.68
CA-2013-140634,OFF-EN-10001099,HL-15040,131,15.648,2,0.2,5.0856,1.68
CA-2011-129168,OFF-PA-10001639,KB-16585,131,15.552,3,0.2,5.4432,1.68
CA-2014-130771,TEC-PH-10002496,LA-16780,980,124.792,1,0.2,15.599,1.68
CA-2014-128755,OFF-ST-10001291,MK-18160,991,16.91,1,0.0,4.5657,1.68
CA-2014-146724,OFF-AR-10001026,HG-15025,1144,22.0,10,0.0,9.68,1.68
CA-2014-107461,OFF-BI-10002003,PK-19075,1094,23.88,6,0.0,11.2236,1.68
CA-2012-153416,OFF-PA-10002005,TS-21340,29,19.44,3,0.0,9.3312,1.68
CA-2011-133809,TEC-PH-10004875,MS-17530,475,9.588,2,0.4,-2.0774,1.68
CA-2013-145548,TEC-AC-10002305,EB-13750,1,36.0,2,0.0,6.48,1.68
CA-2011-111899,OFF-FA-10000840,NC-18340,131,5.472,6,0.2,1.8468,1.68
CA-2011-140396,OFF-PA-10000223,KH-16330,1,25.92,4,0.0,12.4416,1.68
CA-2011-131947,OFF-PA-10000246,JA-15970,1705,40.24,5,0.2,13.078,1.68
CA-2012-169677,OFF-LA-10003223,KS-16300,255,9.82,2,0.0,4.8118,1.68
CA-2014-153045,OFF-PA-10003673,NS-18505,78,21.696,4,0.2,7.0512,1.68
HR-2012-6300,OFF-OIC-10000988,JB-5400,1617,17.19,1,0.0,6.51,1.68
TZ-2014-5290,OFF-SAN-10002015,AG-900,459,14.28,1,0.0,6.54,1.68
TU-2013-150,TEC-SAM-10003948,DC-3285,2148,218.544,4,0.6,-327.816,1.68
SF-2014-3760,OFF-BOS-10004950,RE-9450,3704,15.48,1,0.0,2.61,1.68
RS-2014-850,OFF-WIL-10000979,MB-7305,1606,19.56,4,0.0,4.68,1.68
NI-2012-5980,OFF-BIC-10003800,JE-5610,819,8.703,1,0.7,-8.427,1.68
KE-2014-4370,OFF-STO-10001916,VS-11820,705,19.35,1,0.0,8.7,1.68
TZ-2013-7780,OFF-OIC-10002625,MT-7815,3163,13.5,1,0.0,5.4,1.68
TU-2013-7380,OFF-SME-10002740,SJ-10215,218,79.38,1,0.6,-29.79,1.68
SA-2014-5570,TEC-SAM-10004384,EB-3930,523,65.31,1,0.0,18.93,1.68
RS-2014-9190,OFF-IBI-10000951,SU-10665,1362,13.65,1,0.0,1.89,1.68
UP-2014-1500,OFF-HAR-10000681,RM-9675,2114,11.34,1,0.0,1.8,1.68
SF-2014-9190,OFF-BIN-10000901,FH-4350,163,30.24,2,0.0,10.86,1.68
MO-2012-880,OFF-BOS-10003113,DK-3150,81,17.4,1,0.0,1.56,1.68
IR-2013-8570,FUR-ELD-10001413,RA-9915,1566,25.2,1,0.0,9.57,1.68
TU-2013-5000,FUR-TEN-10004147,ML-7410,3236,19.548,1,0.6,-7.332000000000001,1.68
MX-2014-138982,OFF-AR-10004818,MN-17935,2525,17.76,1,0.0,2.48,1.68
US-2014-133739,TEC-AC-10003081,EH-14005,513,22.704,2,0.4,-12.896,1.68
MX-2013-121048,OFF-LA-10004320,FH-14275,730,14.88,2,0.0,2.2,1.68
MX-2013-167276,OFF-LA-10001701,AJ-10960,324,12.3,3,0.0,4.92,1.67
MX-2014-102120,OFF-BI-10004980,TC-21145,2082,15.2,4,0.0,2.24,1.67
MX-2011-139983,OFF-LA-10000692,HJ-14875,1064,12.32,2,0.0,1.44,1.67
US-2011-125689,OFF-SU-10004662,DK-12895,994,52.70399999999999,3,0.4,-0.936,1.67
MX-2012-123715,FUR-FU-10004903,LW-17215,2183,50.4,3,0.0,14.58,1.67
US-2014-108203,OFF-EN-10003472,PJ-19015,1363,28.584,6,0.4,-12.936,1.67
MX-2013-100251,OFF-PA-10004190,SG-20080,1469,18.52,1,0.0,8.32,1.67
MX-2014-103198,OFF-BI-10002080,NM-18445,206,9.74,1,0.0,3.5,1.67
ES-2012-1382586,OFF-BI-10003124,MH-17440,2456,27.36,4,0.0,5.64,1.67
IT-2013-5115273,OFF-PA-10003920,JB-15925,624,39.78,3,0.0,12.69,1.67
ES-2014-5501051,OFF-AR-10003466,BK-11260,3582,16.86,1,0.0,6.06,1.67
ES-2011-2251272,OFF-ST-10004035,AS-10045,72,82.944,4,0.1,1.824,1.67
ES-2012-4610139,OFF-FA-10002045,ZD-21925,2862,33.6,2,0.0,12.42,1.67
ES-2014-4189917,OFF-PA-10001971,TA-21385,2518,90.36,2,0.0,27.06,1.67
ID-2012-41408,OFF-SU-10000932,RD-19585,1790,51.051,2,0.45,-38.109,1.67
ID-2013-30103,OFF-ST-10004325,MS-17830,80,8.5407,1,0.17,2.3607,1.67
IN-2011-69429,OFF-BI-10003142,CC-12610,820,51.12,4,0.0,0.0,1.67
IN-2014-77997,OFF-LA-10004398,DK-13225,453,25.26,2,0.0,0.0,1.67
IN-2013-67896,OFF-BI-10004868,MC-17275,1378,18.09,3,0.0,0.54,1.67
IN-2014-70465,OFF-EN-10002003,MA-17995,208,21.6,3,0.0,9.27,1.67
IN-2014-82652,OFF-SU-10001488,BM-11140,2,23.01,1,0.0,0.45,1.67
CA-2014-118640,OFF-ST-10002974,CS-11950,22,69.712,2,0.2,8.714,1.67
